   1.13247	  0.030246	      0.0302476	    1.61263e-06	      0.0302476	    1.61106e-06	      0.0302431	    2.87601e-06	      0.0302469	     9.1853e-07	
    1.1479	 0.0294624	      0.0294624	    9.32635e-11	      0.0294624	              0	      0.0294624	     4.0295e-08	      0.0294628	    4.47564e-07	
   1.17598	 0.0281112	      0.0281053	    5.85315e-06	      0.0281053	    5.85283e-06	      0.0281208	    9.64905e-06	      0.0281105	    6.54154e-07	
   1.20406	   0.02685	      0.0268402	    9.82022e-06	      0.0268402	    9.81821e-06	      0.0268653	    1.52627e-05	      0.0268487	    1.34647e-06	
   1.23214	 0.0256712	      0.0256712	    6.59237e-09	      0.0256712	              0	      0.0256711	    4.08296e-08	      0.0256706	    5.90708e-07	
   1.34568	 0.0216116	      0.0220928	    0.000481117	      0.0220926	    0.000480983	      0.0210225	    0.000589185	      0.0216393	    2.76807e-05	
   1.45922	 0.0184389	      0.0195375	     0.00109855	       0.019537	     0.00109806	      0.0172888	     0.00115014	      0.0184783	      3.935e-05	
   1.57276	 0.0159136	      0.0159137	    8.32915e-08	      0.0159136	              0	      0.0159135	    2.57314e-08	      0.0159109	    2.64743e-06	
   1.60079	 0.0153698	      0.0152187	    0.000151077	      0.0152189	    0.000150849	      0.0155036	     0.00013383	      0.0153655	    4.23191e-06	
   1.62881	 0.0148532	       0.014732	    0.000121179	      0.0147324	    0.000120855	      0.0149573	    0.000104064	      0.0148517	    1.47404e-06	
   1.65683	 0.0143622	      0.0143618	     3.8488e-07	      0.0143622	              0	      0.0143622	    1.89645e-08	       0.014364	    1.83088e-06	
   1.67157	 0.0141136	      0.0141557	    4.20562e-05	      0.0141557	    4.20748e-05	      0.0140791	    3.45791e-05	       0.014116	    2.35973e-06	
    1.6863	 0.0138715	      0.0139129	    4.14694e-05	       0.013913	    4.15307e-05	      0.0138378	    3.36385e-05	      0.0138731	     1.6153e-06	
   1.70104	 0.0136354	      0.0136356	     1.6237e-07	      0.0136354	              0	      0.0136355	    2.91904e-08	      0.0136353	    1.64699e-07	
   1.71055	 0.0134862	      0.0134546	     3.1679e-05	      0.0134542	    3.20081e-05	      0.0135119	    2.56336e-05	      0.0134848	    1.40075e-06	
   1.72006	 0.0133395	      0.0132966	    4.29102e-05	      0.0132963	    4.31998e-05	      0.0133736	    3.41542e-05	      0.0133372	    2.26096e-06	
   1.72957	 0.0131951	      0.0131952	    5.59175e-08	      0.0131951	              0	      0.0131952	    1.09236e-07	      0.0131929	    2.15603e-06	
   1.77071	 0.0125968	      0.0146893	     0.00209251	      0.0146918	     0.00209501	      0.0110254	     0.00157138	       0.012627	    3.02182e-05	
   1.81184	 0.0120382	      0.0215377	     0.00949955	      0.0215457	     0.00950753	     0.00516494	     0.00687324	      0.0122047	    0.000166541	
   1.85297	 0.0115157	      0.0115153	    4.10122e-07	      0.0115157	              0	      0.0115163	    6.01295e-07	      0.0119014	    0.000385637	
